"journeyID","journey_start","journey_end","journey_duration"
26880,2015-10-25,2015-11-18,24
26881,2015-06-16,2015-06-16,0
26882,2015-12-01,2015-12-15,14
26883,2016-01-18,2016-02-01,14
26884,2015-11-29,2015-12-10,11
26885,2015-06-03,2015-06-03,0
26886,2015-12-27,2015-12-30,3
26887,2015-12-01,2016-01-04,34
26888,2016-04-16,2016-08-19,125
26889,2015-06-18,2015-06-25,7
26890,2016-08-21,2016-10-24,64
26891,2015-07-11,2015-10-31,112
26892,2016-01-10,2016-01-31,21
26893,2016-02-21,2016-02-22,1
26894,2016-10-25,2016-10-25,0
26895,2015-06-01,2015-10-29,150
26896,2015-12-04,2015-12-11,7
26897,2016-01-25,2016-02-11,17
26898,2016-03-12,2016-10-31,233
26899,2015-09-20,2015-12-20,91
26900,2015-06-04,2015-06-14,10
26901,2015-07-05,2015-07-14,9
26902,2015-08-19,2015-08-19,0
26903,2015-12-21,2016-02-29,70
26904,2016-04-26,2016-07-25,90
26905,2016-09-11,2016-10-23,42
26906,2015-11-11,2016-02-24,105
26907,2015-08-01,2015-08-01,0
26908,2016-03-04,2016-04-07,34
26909,2016-05-21,2016-10-22,154
26910,2015-12-03,2015-12-26,23
26911,2016-07-22,2016-08-20,29
26912,2015-07-12,2015-09-02,52
26913,2015-10-20,2015-10-28,8
26914,2016-02-26,2016-06-12,107
26915,2016-09-18,2016-10-13,25
26916,2015-06-06,2015-06-06,0
26917,2015-07-06,2015-09-29,85
26918,2015-11-13,2015-11-13,0
26919,2015-12-13,2015-12-27,14
26920,2016-01-25,2016-05-24,120
26921,2015-06-01,2015-06-01,0
26922,2016-01-05,2016-02-02,28
26923,2016-03-07,2016-03-07,0
26924,2015-11-01,2015-11-01,0
26925,2016-05-02,2016-05-02,0
26926,2016-03-06,2016-04-04,29
26927,2015-06-14,2015-06-14,0
26928,2015-08-09,2015-08-25,16
26929,2015-10-01,2015-10-01,0
26930,2015-11-12,2015-11-14,2
26931,2016-01-15,2016-01-15,0
26932,2016-02-16,2016-02-26,10
26933,2016-06-22,2016-06-22,0
26934,2016-07-28,2016-07-28,0
26935,2016-08-31,2016-09-13,13
26936,2016-05-12,2016-08-03,83
26937,2015-06-10,2015-08-05,56
26938,2015-11-20,2016-01-17,58
26939,2016-02-13,2016-04-12,59
26940,2016-08-09,2016-09-23,45
26941,2015-07-30,2015-07-30,0
26942,2016-08-10,2016-08-10,0
26943,2015-08-17,2015-08-19,2
26944,2015-06-09,2015-06-27,18
26945,2015-08-20,2015-09-15,26
26946,2015-07-08,2015-08-14,37
26947,2015-06-01,2015-07-02,31
26948,2015-07-03,2015-11-13,133
26949,2015-12-13,2016-08-29,260
26950,2016-10-07,2016-10-29,22
26951,2015-10-09,2015-10-11,2
26952,2015-08-18,2015-08-21,3
26953,2015-10-22,2015-12-02,41
26954,2016-01-11,2016-01-11,0
26955,2016-08-16,2016-08-26,10
26956,2016-09-25,2016-10-06,11
26957,2015-09-21,2015-11-08,48
26958,2015-11-09,2015-11-09,0
26959,2015-12-17,2015-12-17,0
26960,2015-06-21,2015-06-22,1
26961,2016-02-05,2016-02-07,2
26962,2016-06-28,2016-07-11,13
26963,2016-10-01,2016-10-11,10
26964,2016-08-05,2016-09-02,28
26965,2015-06-30,2015-07-22,22
26966,2015-11-30,2015-11-30,0
26967,2016-04-22,2016-04-22,0
26968,2016-09-03,2016-10-29,56
26969,2015-08-09,2015-12-14,127
26970,2015-06-08,2015-06-13,5
26971,2015-07-22,2015-08-09,18
26972,2015-12-01,2015-12-01,0
26973,2016-01-03,2016-02-10,38
26974,2015-11-12,2015-11-12,0
26975,2015-06-01,2015-09-03,94
26976,2015-10-08,2016-10-29,387
26977,2015-06-09,2015-06-23,14
26978,2015-06-01,2016-03-14,287
26979,2016-04-14,2016-10-30,199
26980,2015-06-07,2015-06-07,0
26981,2015-07-26,2015-08-05,10
26982,2015-10-03,2015-12-11,69
26983,2016-01-13,2016-03-03,50
26984,2015-06-24,2015-07-18,24
26985,2015-09-02,2015-09-04,2
26986,2015-06-07,2015-06-07,0
26987,2015-08-04,2015-08-23,19
26988,2015-12-06,2016-05-16,162
26989,2016-06-20,2016-09-08,80
26990,2016-10-06,2016-10-06,0
26991,2015-08-09,2015-10-18,70
26992,2016-03-07,2016-03-07,0
26993,2016-04-12,2016-04-12,0
26994,2016-05-18,2016-09-19,124
26995,2015-12-28,2015-12-28,0
26996,2015-08-27,2015-08-27,0
26997,2015-10-23,2015-11-08,16
26998,2015-12-28,2015-12-28,0
26999,2016-02-07,2016-02-07,0
27000,2015-06-08,2015-06-08,0
27001,2015-07-04,2015-08-03,30
27002,2015-10-30,2015-11-15,16
27003,2016-02-21,2016-02-21,0
27004,2016-06-25,2016-06-28,3
27005,2016-01-06,2016-01-11,5
27006,2016-06-06,2016-10-20,136
27007,2015-06-01,2015-08-26,86
27008,2015-11-07,2016-09-03,301
27009,2016-10-31,2016-10-31,0
27010,2016-03-31,2016-04-25,25
27011,2015-06-07,2015-06-07,0
27012,2015-08-03,2015-08-10,7
27013,2015-09-11,2015-09-24,13
27014,2016-01-13,2016-01-21,8
27015,2016-04-27,2016-05-01,4
27016,2016-06-02,2016-06-02,0
27017,2016-07-20,2016-10-01,73
27018,2015-06-18,2015-06-18,0
27019,2015-12-08,2015-12-08,0
27020,2015-06-27,2016-01-22,209
27021,2016-05-22,2016-07-21,60
27022,2016-08-23,2016-10-27,65
27023,2015-06-01,2015-07-17,46
27024,2015-08-25,2016-10-31,433
27025,2016-04-15,2016-04-23,8
27026,2015-06-03,2015-06-09,6
27027,2015-07-15,2015-12-07,145
27028,2016-01-07,2016-02-15,39
27029,2016-03-27,2016-10-25,212
27030,2016-05-01,2016-07-16,76
27031,2016-01-24,2016-01-24,0
27032,2015-07-07,2015-07-07,0
27033,2015-08-20,2015-08-20,0
27034,2015-11-01,2015-11-14,13
27035,2016-05-29,2016-05-29,0
27036,2015-07-05,2015-07-05,0
27037,2015-06-01,2015-06-15,14
27038,2015-08-21,2015-08-29,8
27039,2015-10-12,2015-10-12,0
27040,2015-11-14,2015-11-14,0
27041,2015-12-14,2015-12-22,8
27042,2016-03-02,2016-03-14,12
27043,2016-05-03,2016-06-18,46
27044,2015-06-05,2016-03-24,293
27045,2016-05-17,2016-10-26,162
27046,2015-06-02,2015-07-01,29
27047,2015-09-30,2016-06-01,245
27048,2016-07-07,2016-10-27,112
27049,2015-06-16,2015-09-14,90
27050,2016-07-19,2016-07-19,0
27051,2015-09-08,2015-11-07,60
27052,2016-01-11,2016-01-23,12
27053,2016-02-18,2016-02-24,6
27054,2016-08-09,2016-10-25,77
27055,2015-06-12,2015-06-28,16
27056,2015-08-02,2015-08-02,0
27057,2016-01-07,2016-03-23,76
27058,2016-07-22,2016-09-14,54
27059,2016-10-31,2016-10-31,0
27060,2015-12-13,2016-01-29,47
27061,2015-06-01,2015-07-23,52
27062,2015-07-31,2015-11-12,104
27063,2016-01-30,2016-03-15,45
27064,2016-04-24,2016-04-30,6
27065,2016-05-29,2016-06-17,19
27066,2016-08-06,2016-09-06,31
27067,2016-07-07,2016-08-01,25
27068,2015-06-07,2015-08-07,61
27069,2015-09-08,2015-09-08,0
27070,2015-10-29,2015-10-29,0
27071,2015-12-18,2015-12-18,0
27072,2016-02-05,2016-02-23,18
27073,2016-05-26,2016-05-26,0
27074,2016-08-05,2016-08-13,8
27075,2016-07-16,2016-07-16,0
27076,2015-06-20,2015-06-20,0
27077,2015-09-22,2015-09-22,0
27078,2015-11-09,2015-11-09,0
27079,2015-12-29,2015-12-29,0
27080,2016-04-11,2016-04-24,13
27081,2016-08-06,2016-08-06,0
27082,2015-08-15,2015-08-15,0
27083,2015-09-17,2015-09-17,0
27084,2015-11-15,2015-11-15,0
27085,2016-01-24,2016-01-24,0
27086,2016-04-19,2016-08-28,131
27087,2015-06-04,2015-06-15,11
27088,2015-06-16,2015-12-25,192
27089,2016-01-26,2016-10-30,278
27090,2015-07-15,2015-07-23,8
27091,2015-08-05,2015-09-15,41
27092,2015-06-08,2015-06-08,0
27093,2015-09-23,2016-01-21,120
27094,2016-04-26,2016-04-26,0
27095,2016-07-08,2016-07-08,0
27096,2016-09-20,2016-10-26,36
27097,2015-08-27,2015-10-23,57
27098,2015-06-08,2015-06-16,8
27099,2015-07-22,2015-07-22,0
27100,2015-10-31,2015-12-04,34
27101,2016-02-11,2016-10-24,256
27102,2015-06-12,2015-10-09,119
27103,2015-05-31,2015-11-09,162
27104,2015-12-19,2016-01-08,20
27105,2016-02-13,2016-09-22,222
27106,2016-10-25,2016-10-25,0
27107,2015-07-04,2015-07-04,0
27108,2016-02-24,2016-02-24,0
27109,2015-10-20,2015-11-05,16
27110,2016-01-12,2016-01-12,0
27111,2016-02-24,2016-03-01,6
27112,2016-04-04,2016-04-04,0
27113,2016-06-26,2016-06-30,4
27114,2016-09-11,2016-09-11,0
27115,2015-06-03,2015-06-03,0
27116,2015-07-03,2015-07-05,2
27117,2015-10-17,2015-10-22,5
27118,2016-01-01,2016-01-03,2
27119,2016-06-19,2016-09-05,78
27120,2015-09-06,2015-09-06,0
27121,2015-10-21,2015-11-30,40
27122,2016-01-11,2016-01-25,14
27123,2016-03-19,2016-03-19,0
27124,2015-06-08,2015-07-16,38
27125,2015-07-26,2015-09-20,56
27126,2015-10-16,2015-10-23,7
27127,2015-11-24,2015-12-11,17
27128,2016-03-05,2016-05-30,86
27129,2016-07-04,2016-09-01,59
27130,2016-10-07,2016-10-07,0
27131,2015-11-04,2015-11-04,0
27132,2016-02-17,2016-02-29,12
27133,2016-04-30,2016-04-30,0
27134,2016-06-03,2016-06-30,27
27135,2016-08-01,2016-09-07,37
27136,2016-10-17,2016-10-30,13
27137,2015-06-01,2015-08-27,87
27138,2016-03-10,2016-03-10,0
27139,2015-10-02,2015-11-21,50
27140,2016-01-13,2016-01-13,0
27141,2016-02-29,2016-02-29,0
27142,2016-05-07,2016-07-11,65
27143,2016-08-12,2016-08-12,0
27144,2016-09-20,2016-09-20,0
27145,2015-12-26,2015-12-26,0
27146,2015-06-21,2015-06-21,0
27147,2015-08-02,2015-08-02,0
27148,2015-06-01,2015-11-04,156
27149,2015-12-11,2016-04-02,113
27150,2016-05-24,2016-06-10,17
27151,2016-10-01,2016-10-11,10
27152,2015-08-08,2015-08-08,0
27153,2015-06-05,2015-10-19,136
27154,2015-11-29,2015-12-07,8
27155,2015-06-15,2015-06-15,0
27156,2015-07-27,2015-08-18,22
27157,2015-10-31,2015-11-05,5
27158,2016-02-05,2016-02-05,0
27159,2016-05-17,2016-05-17,0
27160,2016-06-26,2016-07-06,10
27161,2016-09-26,2016-09-30,4
27162,2016-10-31,2016-10-31,0
27163,2015-10-16,2016-03-27,163
27164,2016-04-03,2016-04-22,19
27165,2016-07-30,2016-09-11,43
27166,2016-05-15,2016-05-22,7
27167,2016-06-26,2016-06-26,0
27168,2016-09-14,2016-09-14,0
27169,2015-08-31,2016-01-12,134
27170,2016-03-07,2016-04-20,44
27171,2016-06-12,2016-10-09,119
27172,2015-10-03,2015-10-20,17
27173,2015-11-20,2016-09-02,287
27174,2016-10-01,2016-10-31,30
27175,2016-01-25,2016-02-21,27
27176,2016-04-15,2016-04-17,2
27177,2016-07-14,2016-07-16,2
27178,2016-09-07,2016-09-07,0
27179,2016-01-10,2016-01-31,21
27180,2016-03-28,2016-04-10,13
27181,2015-07-18,2015-07-18,0
27182,2016-05-24,2016-05-28,4
27183,2016-08-26,2016-09-21,26
27184,2016-02-05,2016-07-10,156
27185,2015-12-18,2015-12-23,5
27186,2016-07-09,2016-10-23,106
27187,2015-06-09,2015-06-09,0
27188,2015-07-15,2015-07-15,0
27189,2015-08-21,2015-08-29,8
27190,2015-12-21,2015-12-27,6
27191,2016-05-09,2016-09-03,117
27192,2016-10-04,2016-10-28,24
27193,2016-02-04,2016-02-04,0
27194,2015-06-02,2015-06-02,0
27195,2015-06-03,2015-10-03,122
27196,2015-11-15,2016-06-13,211
27197,2016-08-28,2016-10-20,53
27198,2015-07-21,2015-08-10,20
27199,2015-10-08,2015-10-20,12
27200,2016-07-06,2016-08-15,40
27201,2015-06-02,2015-08-29,88
27202,2015-08-30,2015-10-28,59
27203,2015-12-26,2016-02-02,38
27204,2016-03-02,2016-03-07,5
27205,2016-04-16,2016-05-20,34
27206,2016-02-02,2016-02-02,0
27207,2015-07-14,2015-07-14,0
27208,2015-12-11,2015-12-11,0
27209,2015-07-15,2015-08-06,22
27210,2016-01-07,2016-10-30,297
27211,2015-09-01,2016-01-06,127
27212,2015-06-08,2015-06-09,1
27213,2016-08-08,2016-08-08,0
27214,2015-10-23,2015-10-23,0
27215,2016-01-13,2016-01-13,0
27216,2016-03-16,2016-03-16,0
27217,2016-04-04,2016-04-15,11
27218,2016-02-05,2016-02-27,22
27219,2016-08-03,2016-10-12,70
27220,2015-09-24,2016-02-29,158
27221,2016-07-16,2016-08-07,22
27222,2016-03-01,2016-07-15,136
27223,2015-06-01,2016-08-10,436
27224,2016-10-25,2016-10-25,0
27225,2015-06-09,2015-06-30,21
27226,2015-07-19,2015-07-19,0
27227,2015-09-20,2015-09-20,0
27228,2016-01-09,2016-01-23,14
27229,2016-04-26,2016-05-30,34
27230,2016-07-02,2016-07-02,0
27231,2016-08-17,2016-08-17,0
27232,2015-08-13,2015-08-13,0
27233,2016-04-06,2016-04-06,0
27234,2015-07-30,2015-07-30,0
27235,2015-10-25,2015-10-25,0
27236,2016-07-15,2016-07-20,5
27237,2016-09-27,2016-10-24,27
27238,2015-07-29,2015-08-01,3
27239,2016-01-27,2016-05-17,111
27240,2015-08-16,2015-08-30,14
27241,2015-11-18,2015-11-18,0
27242,2016-05-14,2016-08-01,79
27243,2015-07-23,2015-07-23,0
27244,2016-04-07,2016-05-18,41
27245,2015-07-24,2015-07-24,0
27246,2015-09-04,2015-09-11,7
27247,2015-11-07,2015-11-07,0
27248,2016-01-12,2016-01-16,4
27249,2016-05-20,2016-06-23,34
27250,2016-07-24,2016-08-16,23
27251,2016-10-07,2016-10-07,0
27252,2015-10-08,2015-12-04,57
27253,2016-02-07,2016-02-07,0
27254,2016-03-13,2016-03-13,0
27255,2016-05-25,2016-06-01,7
27256,2016-07-23,2016-09-24,63
27257,2015-08-24,2015-08-24,0
27258,2015-06-01,2015-07-26,55
27259,2015-08-02,2015-08-02,0
27260,2016-02-16,2016-02-16,0
27261,2016-08-15,2016-08-18,3
27262,2015-06-09,2015-06-21,12
27263,2015-06-02,2016-10-22,508
27264,2016-01-31,2016-01-31,0
27265,2015-11-07,2015-11-29,22
27266,2016-02-13,2016-03-27,43
27267,2016-04-27,2016-06-01,35
27268,2016-07-11,2016-08-24,44
27269,2016-10-21,2016-10-26,5
27270,2015-09-19,2015-10-17,28
27271,2016-09-08,2016-10-30,52
27272,2015-06-06,2015-10-01,117
27273,2015-10-03,2015-10-29,26
27274,2015-11-01,2016-05-01,182
27275,2016-05-07,2016-05-22,15
27276,2016-07-17,2016-07-17,0
27277,2016-03-03,2016-03-26,23
27278,2015-12-15,2016-01-13,29
27279,2016-03-28,2016-08-04,129
27280,2016-09-18,2016-09-18,0
27281,2016-01-17,2016-01-17,0
27282,2016-03-05,2016-06-26,113
27283,2015-10-10,2016-02-13,126
27284,2015-05-31,2015-08-11,72
27285,2016-03-01,2016-08-27,179
27286,2015-08-29,2015-09-07,9
27287,2016-02-14,2016-02-14,0
27288,2016-08-28,2016-10-21,54
27289,2015-06-06,2015-06-06,0
27290,2015-07-10,2015-07-21,11
27291,2015-10-16,2015-10-16,0
27292,2016-01-05,2016-01-05,0
27293,2016-02-12,2016-02-21,9
27294,2016-09-25,2016-10-05,10
27295,2015-07-30,2015-08-18,19
27296,2016-02-29,2016-02-29,0
27297,2016-02-18,2016-04-15,57
27298,2015-07-14,2015-10-03,81
27299,2015-10-25,2016-01-14,81
27300,2016-04-16,2016-07-01,76
27301,2016-09-28,2016-10-01,3
27302,2015-06-06,2015-06-06,0
27303,2015-08-13,2015-08-14,1
27304,2015-12-22,2016-01-09,18
27305,2015-06-08,2015-08-11,64
27306,2016-06-15,2016-06-15,0
27307,2016-07-14,2016-08-05,22
27308,2015-06-04,2015-06-14,10
27309,2015-07-17,2016-01-14,181
27310,2015-06-15,2015-07-11,26
27311,2016-01-22,2016-03-14,52
27312,2016-03-15,2016-04-29,45
27313,2015-06-03,2015-06-15,12
27314,2015-06-13,2015-08-11,59
27315,2015-11-03,2015-11-03,0
27316,2016-01-19,2016-02-01,13
27317,2016-05-15,2016-06-23,39
27318,2016-08-16,2016-08-16,0
27319,2015-06-05,2015-06-19,14
27320,2015-07-23,2015-08-09,17
27321,2015-10-05,2016-01-11,98
27322,2015-09-25,2015-10-28,33
27323,2015-06-13,2015-06-13,0
27324,2015-08-13,2015-08-14,1
27325,2015-11-13,2015-11-13,0
27326,2015-12-14,2015-12-14,0
27327,2016-01-25,2016-10-24,273
27328,2015-09-05,2015-09-06,1
27329,2015-06-10,2015-08-07,58
27330,2015-09-19,2015-11-05,47
27331,2015-11-23,2015-11-25,2
27332,2016-04-24,2016-06-22,59
27333,2016-06-27,2016-08-19,53
27334,2016-09-18,2016-10-29,41
27335,2016-10-30,2016-10-30,0
27336,2015-07-19,2015-07-25,6
27337,2015-07-27,2016-03-28,245
27338,2016-05-08,2016-05-22,14
27339,2016-07-05,2016-08-28,54
27340,2016-09-27,2016-10-26,29
27341,2016-07-28,2016-07-28,0
27342,2016-08-31,2016-08-31,0
27343,2015-07-07,2015-07-07,0
27344,2015-12-09,2016-02-20,73
27345,2016-04-05,2016-04-18,13
27346,2016-07-10,2016-07-13,3
27347,2016-09-06,2016-09-20,14
27348,2015-06-25,2015-09-19,86
27349,2016-01-13,2016-04-18,96
27350,2015-09-15,2016-01-12,119
27351,2016-04-23,2016-04-27,4
27352,2016-08-25,2016-10-22,58
27353,2016-06-07,2016-07-15,38
27354,2016-10-24,2016-10-24,0
27355,2015-12-17,2015-12-17,0
27356,2016-04-08,2016-04-08,0
27357,2016-06-07,2016-06-07,0
27358,2015-07-17,2015-07-17,0
27359,2015-11-26,2016-01-09,44
27360,2015-07-29,2015-07-30,1
27361,2016-01-11,2016-02-25,45
27362,2015-09-14,2015-10-12,28
27363,2016-04-09,2016-06-05,57
27364,2016-06-06,2016-07-13,37
27365,2016-01-02,2016-01-02,0
27366,2015-06-08,2015-06-08,0
27367,2016-07-02,2016-09-29,89
27368,2015-06-08,2015-07-30,52
27369,2015-09-17,2015-10-01,14
27370,2015-11-27,2015-11-27,0
27371,2016-01-10,2016-01-31,21
27372,2016-03-16,2016-03-16,0
27373,2016-04-10,2016-06-01,52
27374,2016-03-28,2016-07-03,97
27375,2015-09-29,2015-11-25,57
27376,2016-01-16,2016-02-11,26
27377,2016-07-04,2016-10-30,118
27378,2015-08-08,2015-08-12,4
27379,2016-01-05,2016-01-19,14
27380,2016-03-10,2016-03-10,0
27381,2015-08-25,2015-09-17,23
27382,2015-10-28,2015-10-28,0
27383,2016-07-24,2016-07-24,0
27384,2016-09-26,2016-10-22,26
27385,2016-06-26,2016-08-02,37
27386,2016-08-03,2016-10-24,82
27387,2015-06-19,2015-06-19,0
27388,2015-06-14,2015-07-09,25
27389,2016-02-25,2016-02-25,0
27390,2016-05-08,2016-05-21,13
27391,2015-06-01,2015-09-27,118
27392,2015-11-03,2015-11-05,2
27393,2015-12-04,2015-12-13,9
27394,2016-01-15,2016-05-02,108
27395,2016-04-26,2016-06-07,42
27396,2015-06-09,2015-09-12,95
27397,2015-11-22,2015-11-22,0
27398,2016-01-22,2016-03-10,48
27399,2016-07-02,2016-09-12,72
27400,2015-06-03,2015-06-23,20
27401,2015-09-27,2015-09-27,0
27402,2016-07-25,2016-07-31,6
27403,2015-07-16,2015-08-24,39
27404,2015-10-28,2015-11-02,5
27405,2015-12-02,2015-12-02,0
27406,2016-01-13,2016-01-19,6
27407,2016-06-26,2016-07-10,14
27408,2015-11-25,2016-01-15,51
27409,2015-06-09,2015-06-09,0
27410,2015-08-30,2015-08-30,0
27411,2016-01-24,2016-01-24,0
27412,2016-07-25,2016-07-25,0
27413,2015-06-09,2015-06-09,0
27414,2015-08-28,2015-11-05,69
27415,2015-12-11,2015-12-11,0
27416,2016-03-11,2016-03-11,0
27417,2016-04-16,2016-04-29,13
27418,2016-05-28,2016-07-04,37
27419,2016-02-23,2016-03-08,14
27420,2016-04-11,2016-04-26,15
27421,2016-01-15,2016-01-15,0
27422,2015-06-01,2015-06-02,1
27423,2015-07-12,2015-09-20,70
27424,2015-11-21,2015-12-18,27
27425,2016-03-15,2016-03-15,0
27426,2016-08-01,2016-08-12,11
27427,2016-09-19,2016-10-10,21
27428,2016-01-24,2016-01-24,0
27429,2015-06-15,2015-06-29,14
27430,2015-08-10,2015-08-23,13
27431,2015-11-14,2015-12-07,23
27432,2016-05-21,2016-06-12,22
27433,2016-07-12,2016-07-16,4
27434,2016-08-29,2016-09-25,27
27435,2015-06-21,2015-06-24,3
27436,2015-10-21,2015-10-21,0
27437,2016-07-21,2016-08-02,12
27438,2015-06-11,2015-07-03,22
27439,2016-07-13,2016-08-02,20
27440,2015-07-03,2015-07-12,9
27441,2015-08-12,2015-10-11,60
27442,2016-01-01,2016-01-20,19
27443,2016-02-13,2016-06-10,118
27444,2016-08-03,2016-10-03,61
27445,2016-07-13,2016-08-16,34
27446,2015-06-10,2015-06-12,2
27447,2015-09-08,2015-10-08,30
27448,2016-01-17,2016-01-24,7
27449,2016-05-29,2016-05-29,0
27450,2016-09-19,2016-09-21,2
27451,2015-06-18,2015-08-21,64
27452,2015-09-21,2015-09-22,1
27453,2016-06-03,2016-06-30,27
27454,2015-06-12,2015-09-07,87
27455,2015-10-06,2015-12-16,71
27456,2016-01-16,2016-01-17,1
27457,2016-03-28,2016-03-28,0
27458,2016-04-29,2016-05-03,4
27459,2016-07-02,2016-07-11,9
27460,2016-08-20,2016-09-13,24
27461,2015-09-26,2016-02-10,137
27462,2016-03-10,2016-04-26,47
27463,2016-05-26,2016-05-30,4
27464,2016-07-09,2016-08-22,44
27465,2015-10-26,2015-11-05,10
27466,2015-06-19,2015-07-23,34
27467,2015-08-25,2015-09-08,14
27468,2015-11-08,2015-12-23,45
27469,2016-02-22,2016-03-10,17
27470,2016-06-26,2016-10-04,100
27471,2016-06-24,2016-09-23,91
27472,2015-07-18,2015-08-27,40
27473,2015-09-29,2015-12-16,78
27474,2016-01-14,2016-03-20,66
27475,2016-03-26,2016-05-25,60
27476,2016-09-26,2016-10-29,33
27477,2015-08-11,2015-08-14,3
27478,2015-06-11,2015-06-18,7
27479,2016-05-30,2016-05-30,0
27480,2015-06-01,2015-09-29,120
27481,2015-07-07,2015-09-15,70
27482,2016-06-30,2016-08-07,38
27483,2015-09-17,2015-09-17,0
27484,2015-12-06,2016-01-02,27
27485,2016-02-14,2016-03-13,28
27486,2016-05-05,2016-05-31,26
27487,2016-08-08,2016-09-08,31
27488,2015-06-03,2015-07-27,54
27489,2015-09-03,2015-10-01,28
27490,2015-11-18,2015-11-18,0
27491,2016-02-08,2016-02-29,21
27492,2016-07-08,2016-07-18,10
27493,2015-12-09,2016-01-11,33
27494,2016-03-08,2016-03-18,10
27495,2015-12-28,2016-04-30,124
27496,2015-06-01,2015-08-03,63
27497,2015-09-01,2015-09-01,0
27498,2015-10-26,2015-10-26,0
27499,2015-11-06,2015-11-29,23
27500,2016-05-14,2016-08-07,85
27501,2016-09-11,2016-10-30,49
27502,2015-10-10,2015-11-19,40
27503,2015-12-20,2016-04-02,104
27504,2016-05-08,2016-08-21,105
27505,2016-09-22,2016-10-02,10
27506,2015-08-20,2015-08-20,0
27507,2016-01-19,2016-02-06,18
27508,2015-08-17,2015-08-27,10
27509,2015-09-27,2015-10-06,9
27510,2016-03-12,2016-03-12,0
27511,2016-09-02,2016-09-02,0
27512,2015-07-06,2015-07-13,7
27513,2015-10-15,2015-12-06,52
27514,2016-01-08,2016-02-01,24
27515,2016-04-05,2016-05-08,33
27516,2016-06-21,2016-06-28,7
27517,2015-08-28,2015-09-01,4
27518,2015-11-11,2015-11-14,3
27519,2016-01-05,2016-01-05,0
27520,2016-02-26,2016-02-26,0
27521,2016-04-25,2016-05-27,32
27522,2016-08-19,2016-08-19,0
27523,2015-06-01,2016-02-20,264
27524,2016-04-08,2016-07-12,95
27525,2016-09-03,2016-10-31,58
27526,2015-12-11,2016-01-10,30
27527,2016-01-14,2016-01-20,6
27528,2016-03-08,2016-04-12,35
27529,2016-10-27,2016-10-27,0
27530,2016-04-14,2016-05-25,41
27531,2016-06-18,2016-10-07,111
27532,2016-04-27,2016-05-15,18
27533,2016-07-18,2016-07-18,0
27534,2016-08-24,2016-08-24,0
27535,2016-10-23,2016-10-30,7
27536,2016-04-15,2016-04-15,0
27537,2016-08-11,2016-08-11,0
27538,2015-06-23,2015-09-10,79
27539,2015-09-10,2015-10-31,51
27540,2016-09-21,2016-10-31,40
27541,2015-11-01,2016-04-01,152
27542,2016-04-02,2016-08-05,125
27543,2016-08-06,2016-09-20,45
27544,2015-10-09,2015-10-09,0
27545,2016-02-21,2016-03-27,35
27546,2015-06-14,2015-09-06,84
27547,2015-10-20,2015-11-20,31
27548,2015-12-23,2016-01-30,38
27549,2016-04-21,2016-10-27,189
27550,2015-06-08,2015-06-13,5
27551,2015-06-15,2015-06-15,0
27552,2015-06-19,2015-06-19,0
27553,2015-07-25,2015-07-29,4
27554,2015-09-05,2015-09-05,0
27555,2016-06-01,2016-06-01,0
27556,2015-06-07,2015-07-20,43
27557,2015-07-21,2015-08-12,22
27558,2015-11-17,2015-11-21,4
27559,2015-07-06,2015-07-10,4
27560,2016-06-03,2016-06-03,0
27561,2015-09-21,2015-09-28,7
27562,2015-12-07,2016-01-17,41
27563,2016-02-21,2016-02-21,0
27564,2015-06-02,2015-09-30,120
27565,2015-11-23,2016-02-26,95
27566,2015-10-08,2015-10-21,13
27567,2016-03-14,2016-05-16,63
27568,2016-05-18,2016-10-31,166
27569,2016-04-26,2016-09-01,128
27570,2015-06-19,2016-02-29,255
27571,2016-03-01,2016-03-10,9
27572,2016-09-02,2016-10-31,59
27573,2015-09-30,2015-10-02,2
27574,2015-12-15,2015-12-16,1
27575,2015-06-06,2015-06-08,2
27576,2015-07-20,2015-07-21,1
27577,2015-06-06,2015-06-30,24
27578,2015-07-30,2015-10-23,85
27579,2015-06-23,2015-09-25,94
27580,2015-11-05,2015-11-17,12
27581,2015-12-22,2016-02-07,47
27582,2016-05-25,2016-06-25,31
27583,2016-07-25,2016-07-25,0
27584,2016-09-05,2016-09-21,16
27585,2016-10-31,2016-10-31,0
27586,2015-07-17,2015-07-17,0
27587,2015-08-21,2015-08-21,0
27588,2015-09-30,2015-09-30,0
27589,2015-12-19,2015-12-19,0
27590,2016-01-05,2016-01-17,12
27591,2016-04-08,2016-06-17,70
27592,2016-08-04,2016-08-16,12
27593,2016-09-28,2016-10-24,26
27594,2015-07-16,2015-07-24,8
27595,2015-10-22,2015-10-22,0
27596,2016-01-17,2016-02-01,15
27597,2016-04-08,2016-04-08,0
27598,2016-06-09,2016-08-10,62
27599,2016-02-09,2016-04-23,74
27600,2015-06-17,2015-10-22,127
27601,2015-11-02,2015-11-24,22
27602,2016-05-18,2016-06-02,15
27603,2016-09-12,2016-10-27,45
27604,2015-06-01,2015-06-03,2
27605,2015-08-09,2015-08-20,11
27606,2015-06-21,2015-08-07,47
27607,2015-09-04,2015-11-11,68
27608,2015-12-13,2016-02-26,75
27609,2016-03-10,2016-04-20,41
27610,2016-05-26,2016-06-16,21
27611,2016-08-17,2016-08-17,0
27612,2016-10-05,2016-10-09,4
